gene	chromosome	position_start	position_end	pvalue	n	n_indep	p_i_best	t_i_best	p_i_worst	t_i_worst	eigen_max	eigen_min	eigen_min_kept	z_min	z_max	z_mean	z_sd	tmi	status
intron_5_65614219_65618093	5	65614219	65618093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_5_132312264_132313614	5	132312264	132313614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_5_136060936_136061500	5	136060936	136061500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_5_137637395_137638953	5	137637395	137638953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_5_141671400_141671570	5	141671400	141671570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_5_178131054_178131237	5	178131054	178131237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_5_178729073_178730556	5	178729073	178730556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_2988709_2989528	6	2988709	2989528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_4776807_4891713	6	4776807	4891713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_24818625_24825226	6	24818625	24825226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_29738201_29738335	6	29738201	29738335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_29888742_29889328	6	29888742	29889328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_30058190_30060741	6	30058190	30060741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_31412460_31415012	6	31412460	31415012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_32518666_32519370	6	32518666	32519370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_37009065_37010973	6	37009065	37010973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_38003783_38061593	6	38003783	38061593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_44135096_44135328	6	44135096	44135328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_46705301_46707991	6	46705301	46707991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_46704696_46705153	6	46704696	46705153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_106555897_106558486	6	106555897	106558486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_126008745_126010925	6	126008745	126010925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_132752749_132755843	6	132752749	132755843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_143333445_143334078	6	143333445	143334078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_143495847_143495968	6	143495847	143495968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_150960415_150964969	6	150960415	150964969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_4789929_4790459	7	4789929	4790459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_6015052_6015146	7	6015052	6015146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_6806037_6811952	7	6806037	6811952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_24702833_24706184	7	24702833	24706184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_24706376_24708127	7	24706376	24708127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_38245230_38249243	7	38245230	38249243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_44656362_44666736	7	44656362	44666736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_44964519_44964945	7	44964519	44964945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_45103443_45104538	7	45103443	45104538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_65091952_65098631	7	65091952	65098631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_75410460_75410606	7	75410460	75410606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_76615663_76621116	7	76615663	76621116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_76990369_77000309	7	76990369	77000309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_77571186_77585543	7	77571186	77585543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_87516665_87519326	7	87516665	87519326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_94588732_94597930	7	94588732	94597930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_98890445_98892424	7	98890445	98892424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_100112917_100113349	7	100112917	100113349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_100417183_100419111	7	100417183	100419111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_100582459_100585881	7	100582459	100585881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_102433661_102436225	7	102433661	102436225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_102568184_102569835	7	102568184	102569835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_102541662_102566997	7	102541662	102566997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_139054095_139055205	7	139054095	139055205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_139055295_139061036	7	139055295	139061036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_156605764_156640536	7	156605764	156640536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_7_159031869_159031938	7	159031869	159031938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_8_17923188_17935589	8	17923188	17935589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_8_18075587_18083981	8	18075587	18083981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_8_19959380_19960901	8	19959380	19960901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_8_22585399_22589298	8	22585399	22589298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_8_23294864_23295459	8	23294864	23295459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_8_73422702_73527691	8	73422702	73527691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_8_119572250_119580116	8	119572250	119580116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_8_144306767_144307588	8	144306767	144307588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_8_144398638_144398779	8	144398638	144398779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_8_144426979_144427172	8	144426979	144427172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_8_144780280_144780875	8	144780280	144780875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_17166_17719	9	17166	17719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_13136803_13137957	9	13136803	13137957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_34665190_34665314	9	34665190	34665314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_69046482_69064938	9	69046482	69064938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_96509789_96514216	9	96509789	96514216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_97281669_97287660	9	97281669	97287660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_97279473_97281516	9	97279473	97281516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_125149921_125153533	9	125149921	125153533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_128203631_128218231	9	128203631	128218231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_129505043_129513419	9	129505043	129513419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_133107300_133107988	9	133107300	133107988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_133389596_133394291	9	133389596	133394291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_133473250_133473980	9	133473250	133473980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_133785885_133788354	9	133785885	133788354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_136355846_136356342	9	136355846	136356342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_136740943_136741252	9	136740943	136741252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_10_17168917_17169310	10	17168917	17169310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_10_32583307_32584232	10	32583307	32584232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_10_79685383_79686282	10	79685383	79686282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_10_87326672_87336786	10	87326672	87336786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_10_96156047_96156197	10	96156047	96156197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_10_96949295_96952103	10	96949295	96952103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_10_98255739_98256780	10	98255739	98256780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_10_112464657_112527087	10	112464657	112527087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_10_133467353_133467847	10	133467353	133467847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_11_4388530_4389654	11	4388530	4389654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_11_7486004_7488127	11	7486004	7488127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_11_61955951_61956844	11	61955951	61956844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_11_64285607_64286510	11	64285607	64286510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_11_67392078_67392161	11	67392078	67392161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_11_67615397_67615615	11	67615397	67615615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_11_72597619_72598509	11	72597619	72598509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_11_90163617_90168929	11	90163617	90168929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_11_95788563_95788859	11	95788563	95788859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_11_112193994_112194653	11	112193994	112194653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_9302274_9302623	12	9302274	9302623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_9402556_9406308	12	9402556	9406308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_14829462_14840445	12	14829462	14840445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_31097997_31100635	12	31097997	31100635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_39322882_39325839	12	39322882	39325839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_47748931_47749287	12	47748931	47749287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_53964124_53964231	12	53964124	53964231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_55834364_55834851	12	55834364	55834851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_56018177_56025054	12	56018177	56025054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_63608675_63617304	12	63608675	63617304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_103785475_103787441	12	103785475	103787441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_106986309_106986969	12	106986309	106986969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_109855769_109857526	12	109855769	109857526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_110731901_110742653	12	110731901	110742653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_120147272_120149606	12	120147272	120149606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_12_121758986_121761649	12	121758986	121761649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_13_36853675_36865537	13	36853675	36865537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_13_45352014_45377061	13	45352014	45377061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_13_45479066_45480156	13	45479066	45480156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_13_51944291_51946284	13	51944291	51946284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_13_75295013_75299330	13	75295013	75299330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_13_101454100_101567699	13	101454100	101567699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_13_110214015_110242675	13	110214015	110242675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_13_113800865_113801653	13	113800865	113801653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_14_20295854_20296390	14	20295854	20296390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_14_20315618_20315781	14	20315618	20315781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_14_22952459_22955100	14	22952459	22955100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_14_59456545_59458857	14	59456545	59458857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_14_73263782_73264211	14	73263782	73264211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_14_73263782_73263942	14	73263782	73263942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_14_73722847_73725272	14	73722847	73725272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_15_30493816_30507377	15	30493816	30507377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_15_40807868_40809119	15	40807868	40809119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_15_42515354_42529675	15	42515354	42529675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_15_68364798_68369184	15	68364798	68369184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_15_75362748_75363999	15	75362748	75363999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_15_75359153_75359328	15	75359153	75359328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_15_78045068_78077293	15	78045068	78077293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_15_83126847_83127358	15	83126847	83127358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_15_96282989_96285326	15	96282989	96285326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_407560_410243	16	407560	410243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_570096_574066	16	570096	574066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_1211606_1211716	16	1211606	1211716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_1761305_1762351	16	1761305	1762351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_1772513_1772604	16	1772513	1772604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_3501089_3506331	16	3501089	3506331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_11187248_11189120	16	11187248	11189120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_15119054_15121844	16	15119054	15121844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_14929421_14929520	16	14929421	14929520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_14949037_14950050	16	14949037	14950050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_15031857_15032861	16	15031857	15032861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_15106320_15106630	16	15106320	15106630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_15364069_15365429	16	15364069	15365429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_21479578_21484372	16	21479578	21484372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_21799773_21800707	16	21799773	21800707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_28592443_28593252	16	28592443	28593252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_30505462_30506715	16	30505462	30506715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_5978413_5986155	1	5978413	5986155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_160681468_160684887	1	160681468	160684887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_161166934_161170620	1	161166934	161170620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_228283769_228286078	1	228283769	228286078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_16348685_16349024	17	16348685	16349024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_38779720_38779852	17	38779720	38779852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_73233325_73235476	17	73233325	73235476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_75611658_75611995	17	75611658	75611995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_75828086_75828787	17	75828086	75828787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_80086216_80087607	17	80086216	80087607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_17503622_17511343	19	17503622	17511343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_36321357_36321993	19	36321357	36321993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_39831968_39834023	19	39831968	39834023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_52017359_52018008	19	52017359	52018008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_57958717_57961391	19	57958717	57961391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_20_62320669_62320739	20	62320669	62320739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_17683321_17696141	22	17683321	17696141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_23980309_23980535	22	23980309	23980535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_26491070_26491463	22	26491070	26491463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_42877010_42879048	22	42877010	42879048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_50580660_50581749	22	50580660	50581749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_46565136_46568238	1	46565136	46568238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_67372783_67379986	1	67372783	67379986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_88964712_88964829	1	88964712	88964829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_149072932_149073768	1	149072932	149073768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_228365560_228366074	1	228365560	228366074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_120131715_120143003	2	120131715	120143003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_135780385_135782749	2	135780385	135782749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_203292326_203296474	2	203292326	203296474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_218672913_218673625	2	218672913	218673625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_4_20488982_20490803	4	20488982	20490803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_5_748559_749252	5	748559	749252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_5_21471646_21473357	5	21471646	21473357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_5_52788414_52824313	5	52788414	52824313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_5_76658667_76665026	5	76658667	76665026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_5_141647230_141647398	5	141647230	141647398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_5_154899310_154901339	5	154899310	154901339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_32013286_32013392	6	32013286	32013392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_32007470_32007671	6	32007470	32007671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_36102649_36116359	6	36102649	36116359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
