gene	gene_name	pvalue	n	n_indep	p_i_best	t_i_best	p_i_worst	t_i_worst	eigen_max	eigen_min	eigen_min_kept	z_min	z_max	z_mean	z_sd	tmi	status	GeneID	chromosome	map_location	start_position	end_position
ENSG00000097046.12	CDC7	0.767997337368577	5	2	0.38231394866965	Pancreas	0.628358841354413	Skin_Not_Sun_Exposed_Suprapubic	4.65153133736218	1.43639483867639e-16	0.27792917238258	0.484038083964341	0.873640710171713	0.637393738005662	0.144233113530348	2	0	8317	1	1p22.2-p22.1	91498967	91525763
ENSG00000106733.20	NMRK1	0.768261639392627	5	2	0.663814489129628	Esophagus_Mucosa	0.958143589445519	Kidney_Cortex	4.72465027539593	0.00615534530665175	0.168097075914597	-0.113146104283421	0.434652764850885	0.120572498333193	0.199595302090566	2	0	54981	9	9q21.13	75060576	75088318
ENSG00000221890.3	NPTXR	0.768365189019659	4	4	0.507225464239981	Skin_Sun_Exposed_Lower_leg	0.884967344690689	Esophagus_Mucosa	2.46574704716653	0.133712810240287	0.133712810240287	-0.663164095049714	0.387305011439328	-0.260863455105075	0.49212210949562	4	0	23467	22	22q13.1	38818451	38844027
ENSG00000138035.14	PNPT1	0.768531731703557	5	2	0.490000009212543	Kidney_Cortex	0.943862417414367	Esophagus_Mucosa	4.12321284544072	3.27325329431447e-17	0.843898145304151	0.0704161750028357	0.690308809280396	0.242931766348437	0.254597773568614	2	0	87178	2	2p16.1	55634060	55693852
ENSG00000260360.1	RP11-533E19.5	0.768560815847941	5	2	0.528322591513065	Skin_Sun_Exposed_Lower_leg	0.800000003329066	Kidney_Cortex	4.03381432244995	2.2675264986161e-17	0.966185677550051	-0.630568666877907	0.253347098827362	0.0765639456863083	0.395299147700152	2	0	NA	NA	NA	NA	NA
ENSG00000134333.13	LDHA	0.768700364505325	4	3	0.387512232800837	Skin_Not_Sun_Exposed_Suprapubic	0.90000000278565	Kidney_Cortex	3.35858067272794	7.49216617925676e-17	0.304995443075495	0.125661343336105	0.864137733239474	0.522894018676861	0.306521803292267	3	0	3939	11	11p15.1	18394562	18408424
ENSG00000165568.17	AKR1E2	0.768702137233694	4	3	0.327457998468952	Esophagus_Mucosa	0.530741298670832	Skin_Sun_Exposed_Lower_leg	3.35910842804221	0.0847799598318125	0.182300005998557	-0.979246903685322	-0.626874812814531	-0.81484963416202	0.183662115824975	3	0	83592	10	10p15.1	4824553	4908420
ENSG00000078043.15	PIAS2	0.768710488240888	4	3	0.343623063865914	Pancreas	0.686481181153033	Skin_Not_Sun_Exposed_Suprapubic	3.60018613685822	0.0030115320535073	0.174503737875797	0.403634949783299	0.947030840553044	0.671083392841408	0.241585424202089	3	0	9063	18	18q21.1	46803217	46920166
ENSG00000119801.12	YPEL5	0.76878816036549	2	2	0.529999982566569	Esophagus_Mucosa	0.749999997076816	Pancreas	1.06865821056525	0.931341789434754	0.931341789434754	-0.628006041049957	0.318639367818832	-0.154683336615562	0.669379387990233	2	0	51646	2	2p23.1	30146567	30160532
ENSG00000147789.15	ZNF7	0.768868280147254	5	1	0.690000003907927	Kidney_Cortex	0.790000008299662	Esophagus_Mucosa	4.95096677565012	1.35847560377806e-17	4.95096677565012	0.266310602426529	0.398855060338974	0.292819494009018	0.0592756835866174	1	0	7553	8	8q24.3	144827508	144848069
ENSG00000130957.4	FBP2	0.768880009594737	3	3	0.336003416415674	Skin_Sun_Exposed_Lower_leg	0.893533542405315	Pancreas	2.15415942775255	0.148807028176786	0.148807028176786	0.133834377508383	0.962091952046779	0.545796600736301	0.414145788876685	3	0	8789	9	9q22.32	94558719	94593823
ENSG00000180287.16	PLD5	0.768895482309976	3	2	0.609999981770324	Esophagus_Mucosa	0.700000008572275	Skin_Not_Sun_Exposed_Suprapubic	2.0949615506934	8.58574924835843e-17	0.905038449306602	-0.510073482990265	0.510073482990265	0.128440151611964	0.556476033345671	2	0	200150	1	1q43	242082985	242530545
ENSG00000150873.11	C2orf50	0.769060642258271	3	3	0.339999986477289	Kidney_Cortex	0.819999998740581	Skin_Not_Sun_Exposed_Suprapubic	1.36191817581253	0.631517151082563	0.631517151082563	-0.954165279865265	-0.227544978260994	-0.545157487193743	0.37183207109277	3	0	130813	2	2p25.1	11133127	11154563
ENSG00000183691.4	NOG	0.769068898658427	2	2	0.470000004017645	Skin_Sun_Exposed_Lower_leg	0.819999998740581	Pancreas	1.23924207304316	0.760757926956844	0.760757926956844	0.227544978260994	0.722479045391083	0.475012011826038	0.349971235107924	2	0	9241	17	17q22	56593698	56595610
ENSG00000168763.15	CNNM3	0.769149929346154	5	2	0.671089435581548	Pancreas	0.929999997387962	Esophagus_Mucosa	4.57684143774861	5.04782114909337e-17	0.417303606879777	-0.424653295113476	0.146505718940064	-0.00292261052534332	0.23711905598162	2	0	26505	2	2q11.2	96814945	96837108
ENSG00000168653.10	NDUFS5	0.769201642470563	5	2	0.538454428587452	Skin_Not_Sun_Exposed_Suprapubic	0.763922888382484	Pancreas	4.71199274127397	1.07892948562155e-06	0.273395699635181	0.300333361408856	0.615151871516158	0.453276551683733	0.15033321566919	2	0	4725	1	1p34.3	39026349	39034614
ENSG00000181026.14	AEN	0.769240020633745	5	3	0.338867626354306	Pancreas	0.906306851890153	Skin_Sun_Exposed_Lower_leg	3.75136034420364	1.26830956523606e-16	0.160973808378956	-0.632530672204656	0.956405065831883	-0.136460856364095	0.639448349684672	3	0	64782	15	15q26.1	88604600	88632280
ENSG00000148935.10	GAS2	0.769529273376799	4	3	0.398417156553692	Esophagus_Mucosa	0.651186970456	Kidney_Cortex	2.06818411697799	0.0359225988454741	0.783770536576368	-0.844451496132538	-0.452113844612951	-0.636632830523484	0.194512039319875	3	0	2620	11	11p14.3	22627757	22885929
ENSG00000148426.12	PROSER2	0.769703236959995	5	4	0.407225118671881	Skin_Not_Sun_Exposed_Suprapubic	0.849703706022617	Skin_Sun_Exposed_Lower_leg	3.13385108908473	0.0322984059028728	0.285382610931321	-0.279319047927856	0.828786694291974	0.427308822307281	0.472057802848979	4	0	254427	10	10p14	11823340	11872276
ENSG00000181788.3	SIAH2	0.769760286922397	3	3	0.429999993801473	Esophagus_Mucosa	0.730000003969759	Skin_Sun_Exposed_Lower_leg	1.4062473316533	0.596204692509667	0.596204692509667	0.345125526189804	0.789191663265228	0.618932078282038	0.239458063807389	3	0	6478	3	3q25.1	150741124	150763168
ENSG00000185274.11	WBSCR17	0.769810094430844	4	4	0.250000000737035	Skin_Sun_Exposed_Lower_leg	0.79373864548327	Esophagus_Mucosa	1.52150349008119	0.440077621274981	0.440077621274981	-0.398855060338974	1.15034937858582	0.37720089154257	0.639660151597535	4	0	NA	NA	NA	NA	NA
ENSG00000112218.8	GPR63	0.769841278470269	5	3	0.44000001228967	Kidney_Cortex	0.82595211133219	Pancreas	3.10538492802664	3.37870797927853e-16	0.529566714260089	-0.772193193435669	0.49585035443306	-0.384920436583795	0.542105617821392	3	0	81491	6	6q16.1	96794124	96837476
ENSG00000175582.19	RAB6A	0.76985761683962	5	3	0.299126978847604	Pancreas	0.995754633747632	Esophagus_Mucosa	3.5352965715147	2.32215755713678e-16	0.31896652381668	-1.03830736947192	0.0053208026482229	-0.440101663850848	0.376108889862722	3	0	5870	11	11q13.4	73675637	73761073
ENSG00000130299.16	GTPBP3	0.76994674771943	4	2	0.450000002391664	Skin_Not_Sun_Exposed_Suprapubic	0.70999999700558	Skin_Sun_Exposed_Lower_leg	3.25883173032361	0.0399731455966674	0.642992744636754	0.371856093406677	0.755415022373199	0.627755375410889	0.174110471336734	2	0	84705	19	19p13.11	17334981	17342730
ENSG00000162300.11	ZFPL1	0.769999990292912	4	1	0.769999990292912	Esophagus_Mucosa	0.769999990292912	Esophagus_Mucosa	4	3.92662538609048e-80	4	0.292374908924103	0.292374908924103	0.292374908924103	0	1	0	7542	11	11q13.1	65084221	65088397
ENSG00000137692.11	DCUN1D5	0.769999990292912	5	1	0.769999990292912	Esophagus_Mucosa	0.769999990292912	Esophagus_Mucosa	5	5.07834217072114e-49	5	-0.292374908924103	0.292374908924103	-0.0584749817848206	0.320280665732499	1	0	84259	11	11q22.3	103050685	103092214
ENSG00000111052.7	LIN7A	0.769999990292912	3	1	0.769999990292912	Pancreas	0.769999990292912	Pancreas	3	4.79507837772346e-17	3	0.292374908924103	0.292374908924103	0.292374908924103	0	1	0	8825	12	12q21.31	80792519	80937933
ENSG00000259774.1	RP11-182J1.13	0.769999990292912	1	1	0.769999990292912	Esophagus_Mucosa	0.769999990292912	Esophagus_Mucosa	1	1	1	0.292374908924103	0.292374908924103	0.292374908924103	NA	1	0	NA	NA	NA	NA	NA
ENSG00000261742.5	LINC00922	0.769999990292912	1	1	0.769999990292912	Skin_Sun_Exposed_Lower_leg	0.769999990292912	Skin_Sun_Exposed_Lower_leg	1	1	1	0.292374908924103	0.292374908924103	0.292374908924103	NA	1	0	283867	16	16q21	65284498	65576299
ENSG00000181374.7	CCL13	0.769999990292912	4	1	0.769999990292912	Esophagus_Mucosa	0.769999990292912	Esophagus_Mucosa	4	3.92662538609048e-80	4	0.292374908924103	0.292374908924103	0.292374908924103	0	1	0	6357	17	17q12	34356479	34358609
ENSG00000170689.9	HOXB9	0.769999990292912	3	1	0.769999990292912	Kidney_Cortex	0.769999990292912	Skin_Not_Sun_Exposed_Suprapubic	3	4.79507837772346e-17	3	-0.292374908924103	-0.292374908924103	-0.292374908924103	3.92523114670944e-17	1	0	3219	17	17q21.32	48621155	48626357
ENSG00000156973.13	PDE6D	0.769999990292912	1	1	0.769999990292912	Esophagus_Mucosa	0.769999990292912	Esophagus_Mucosa	1	1	1	0.292374908924103	0.292374908924103	0.292374908924103	NA	1	0	5147	2	2q37.1	231732427	231781281
ENSG00000186001.12	LRCH3	0.769999990292912	4	1	0.769999990292912	Kidney_Cortex	0.769999990292912	Skin_Not_Sun_Exposed_Suprapubic	4	4.18594034962179e-17	4	-0.292374908924103	0.292374908924103	-0.146187454462051	0.292374908924103	1	0	84859	3	3q29	197791225	197889493
ENSG00000251152.1	RP11-281P23.1	0.769999990292912	1	1	0.769999990292912	Esophagus_Mucosa	0.769999990292912	Esophagus_Mucosa	1	1	1	0.292374908924103	0.292374908924103	0.292374908924103	NA	1	0	NA	NA	NA	NA	NA
ENSG00000248161.5	RP11-499E18.1	0.769999990292912	3	1	0.769999990292912	Esophagus_Mucosa	0.769999990292912	Esophagus_Mucosa	3	2.11125548401341e-48	3	-0.292374908924103	-0.292374908924103	-0.292374908924103	0	0.999999999999999	0	NA	NA	NA	NA	NA
ENSG00000175600.15	SUGCT	0.769999990292912	1	1	0.769999990292912	Skin_Sun_Exposed_Lower_leg	0.769999990292912	Skin_Sun_Exposed_Lower_leg	1	1	1	-0.292374908924103	-0.292374908924103	-0.292374908924103	NA	1	0	79783	7	7p14.1	40134886	40860762
ENSG00000147862.15	NFIB	0.769999990292912	1	1	0.769999990292912	Skin_Not_Sun_Exposed_Suprapubic	0.769999990292912	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	-0.292374908924103	-0.292374908924103	-0.292374908924103	NA	1	0	4781	9	9p23-p22.3	14081842	14532076
ENSG00000134294.13	SLC38A2	0.769999990292912	4	1	0.769999990292912	Esophagus_Mucosa	0.769999990292912	Pancreas	4	2.97106715325219e-17	4	0.292374908924103	0.292374908924103	0.292374908924103	3.20493781063927e-17	1	0	54407	12	12q13.11	46358187	46372773
ENSG00000157470.11	FAM81A	0.769999990292912	1	1	0.769999990292912	Esophagus_Mucosa	0.769999990292912	Esophagus_Mucosa	1	1	1	0.292374908924103	0.292374908924103	0.292374908924103	NA	1	0	145773	15	15q22.2	59399661	59523554
ENSG00000179776.17	CDH5	0.769999990292912	1	1	0.769999990292912	Kidney_Cortex	0.769999990292912	Kidney_Cortex	1	1	1	-0.292374908924103	-0.292374908924103	-0.292374908924103	NA	1	0	1003	16	16q21	66366656	66404783
ENSG00000160469.16	BRSK1	0.769999990292912	1	1	0.769999990292912	Pancreas	0.769999990292912	Pancreas	1	1	1	-0.292374908924103	-0.292374908924103	-0.292374908924103	NA	1	0	84446	19	19q13.42	55283996	55312561
ENSG00000109205.16	ODAM	0.769999990292912	1	1	0.769999990292912	Pancreas	0.769999990292912	Pancreas	1	1	1	0.292374908924103	0.292374908924103	0.292374908924103	NA	1	0	54959	4	4q13.3	70195724	70204575
ENSG00000079102.16	RUNX1T1	0.769999990292912	1	1	0.769999990292912	Skin_Not_Sun_Exposed_Suprapubic	0.769999990292912	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	0.292374908924103	0.292374908924103	0.292374908924103	NA	1	0	862	8	8q21.3	91954966	92103450
ENSG00000131738.10	KRT33B	0.769999990292912	3	1	0.769999990292912	Esophagus_Mucosa	0.769999990292912	Esophagus_Mucosa	3	1.53778138186408e-16	3	-0.292374908924103	0.292374908924103	0.0974583029747009	0.337605464743246	1	0	3884	17	17q21.2	41363497	41369812
ENSG00000075429.8	CACNG5	0.769999990292912	1	1	0.769999990292912	Pancreas	0.769999990292912	Pancreas	1	1	1	0.292374908924103	0.292374908924103	0.292374908924103	NA	1	0	27091	17	17q24.2	66835116	66894750
ENSG00000270124.1	RP11-118F19.1	0.769999990292912	2	1	0.769999990292912	Skin_Not_Sun_Exposed_Suprapubic	0.769999990292912	Skin_Not_Sun_Exposed_Suprapubic	2	3.35470445140523e-17	2	-0.292374908924103	-0.292374908924103	-0.292374908924103	0	1	0	NA	NA	NA	NA	NA
ENSG00000224153.2	LINC02054	0.769999990292912	1	1	0.769999990292912	Kidney_Cortex	0.769999990292912	Kidney_Cortex	1	1	1	0.292374908924103	0.292374908924103	0.292374908924103	NA	1	0	NA	NA	NA	NA	NA
ENSG00000165702.13	GFI1B	0.769999990292912	1	1	0.769999990292912	Skin_Sun_Exposed_Lower_leg	0.769999990292912	Skin_Sun_Exposed_Lower_leg	1	1	1	0.292374908924103	0.292374908924103	0.292374908924103	NA	1	0	8328	9	9q34.13	132945530	132991696
ENSG00000273119.1	RP11-128P17.4	0.769999990292912	1	1	0.769999990292912	Kidney_Cortex	0.769999990292912	Kidney_Cortex	1	1	1	0.292374908924103	0.292374908924103	0.292374908924103	NA	1	0	NA	NA	NA	NA	NA
ENSG00000167614.13	TTYH1	0.769999990292912	3	1	0.769999990292912	Esophagus_Mucosa	0.769999990292912	Skin_Not_Sun_Exposed_Suprapubic	3	2.11125548401341e-48	3	0.292374908924103	0.292374908924103	0.292374908924103	5.55111512312578e-17	0.999999999999999	0	57348	19	19q13.42	54415463	54436903
ENSG00000158445.9	KCNB1	0.770143197949615	2	2	0.470000004017645	Esophagus_Mucosa	0.979999999464697	Skin_Sun_Exposed_Lower_leg	1.00765924039128	0.992340759608716	0.992340759608716	-0.0250689089298248	0.722479045391083	0.348705068230629	0.528596227762445	2	0	3745	20	20q13.13	49363876	49484032
ENSG00000254670.1	CTC-497E21.3	0.770200063958898	4	2	0.490000009212543	Esophagus_Mucosa	0.879238552218977	Skin_Sun_Exposed_Lower_leg	2.75920147181153	4.21118684505165e-17	1.24079852818847	-0.176374167203903	0.690308809280396	0.321403501540151	0.408901370108875	2	0	NA	NA	NA	NA	NA
ENSG00000130749.9	ZC3H4	0.77022481080374	4	2	0.470000004017645	Esophagus_Mucosa	0.790000008299662	Pancreas	3.20218342717109	8.43196983971966e-17	0.797816572828913	-0.722479045391083	-0.266310602426529	-0.380352713167667	0.228084221482277	2	0	23211	19	19q13.32	47064186	47114436
ENSG00000138792.9	ENPEP	0.770279436122572	5	5	0.411321002611812	Kidney_Cortex	0.670431536598611	Esophagus_Mucosa	2.47708339520825	0.0876559646168425	0.0876559646168425	-0.821571170894271	0.690308809280395	0.0654121201028708	0.652274062101571	5	0	2028	4	4q25	110476154	110565284
ENSG00000131094.3	C1QL1	0.770480720886404	2	2	0.510000010717303	Esophagus_Mucosa	0.660000008709573	Pancreas	1.23110053248427	0.768899467515727	0.768899467515727	-0.439913153648377	0.658837676048279	0.109462261199951	0.77693416251285	2	0	10882	17	17q21.31	44959692	44968302
ENSG00000224687.1	RASAL2-AS1	0.770719211371015	5	4	0.210000002847284	Kidney_Cortex	0.543807383595142	Esophagus_Mucosa	3.83581374676172	0.0137656171234729	0.130931357763221	-1.25356543064117	-0.607065591931775	-0.98977279627344	0.271756653041376	4	0	100302401	1	1q25.2	178091507	178093992
ENSG00000134545.13	KLRC1	0.77074123219361	3	3	0.29131644433416	Skin_Not_Sun_Exposed_Suprapubic	0.519399862879074	Pancreas	2.3935390415526	0.252722933287052	0.252722933287052	-1.05523809734254	-0.644270775678583	-0.798948121248778	0.223533845044439	3	0	3821	12	12p13.2	10441672	10454684
ENSG00000065802.11	ASB1	0.770803371400984	5	4	0.492874463429292	Esophagus_Mucosa	0.985474989576231	Kidney_Cortex	3.2511459233801	0.0299486032982614	0.23758921330169	-0.685744145566137	0.653699752845091	-0.145944111031229	0.551426597382511	4	0	51665	2	2q37.3	238426926	238452249
ENSG00000153767.9	GTF2E1	0.770806950310012	5	3	0.33999998647729	Kidney_Cortex	0.559999994432344	Esophagus_Mucosa	3.43503454136337	2.4606004825597e-16	0.62341400122444	-0.954165279865265	-0.582841515541077	-0.835937590999517	0.170521918990425	3	0	2960	3	3q13.33	120742743	120783068
ENSG00000178852.15	EFCAB13	0.770990695886884	5	2	0.492306859327017	Kidney_Cortex	0.822059225371059	Skin_Sun_Exposed_Lower_leg	4.67682043370018	0.0109934066872647	0.191857935328105	0.224897228549362	0.686644372449089	0.482732685694515	0.173565743317328	2	0	124989	17	17q21.32	47323954	47441311
ENSG00000225190.10	PLEKHM1	0.771009164479042	5	2	0.479999987330342	Esophagus_Mucosa	0.840000000398616	Kidney_Cortex	4.0020040291308	4.42230367057358e-37	0.985870558717053	-0.706302583217621	0.257597245196737	0.0313950195750072	0.413090296928109	2	0	9842	17	17q21.31	45434261	45490774
ENSG00000167994.11	RAB3IL1	0.771052536970347	5	4	0.199999988080869	Pancreas	0.879999994721675	Esophagus_Mucosa	2.79724670641528	0.0141795026341488	0.113826507070167	-0.859617352485657	1.28155159950256	0.151963603879888	0.948127321101801	4	0	5866	11	11q12.2-q12.3	61897298	61946311
ENSG00000093217.9	XYLB	0.771120005707115	4	3	0.378395631743896	Esophagus_Mucosa	0.979999999464697	Skin_Sun_Exposed_Lower_leg	2.41556308024374	0.0775618791127181	0.127309537261229	0.0250689089298248	0.880856246356662	0.377023667330123	0.389236856341672	3	0	9942	3	3p22.2	38346784	38453040
ENSG00000206557.5	TRIM71	0.771305204408421	1	1	0.771305204408421	Kidney_Cortex	0.771305204408421	Kidney_Cortex	1	1	1	-0.290668056559802	-0.290668056559802	-0.290668056559802	NA	1	0	131405	3	3p22.3	32817996	32897823
ENSG00000112651.11	MRPL2	0.77137964088372	3	2	0.519999993383419	Pancreas	0.87000000111524	Skin_Sun_Exposed_Lower_leg	2.53565033792989	3.36842922273192e-17	0.464349662070109	0.163658484816551	0.643345415592194	0.483449772000313	0.276947378610062	2	0	51069	6	6p21.1	43054028	43060179
ENSG00000123684.12	LPGAT1	0.771673849640889	5	4	0.21815581124467	Kidney_Cortex	0.919471819871485	Skin_Not_Sun_Exposed_Suprapubic	2.62870947560901	1.06271482130618e-16	0.295395274270364	-1.23144677638777	0.674489736557007	-0.301701461031584	0.728773080999042	4	0	9926	1	1q32.3	211743456	211830762
ENSG00000139200.13	PIANP	0.771733534853108	5	1	0.567355283115001	Esophagus_Mucosa	0.834129959671645	Pancreas	4.98838331255981	1.16247422006557e-18	4.98838331255981	-0.571950835059994	-0.209407728972942	-0.290006379069545	0.158038451510361	1	0	196500	12	12p13.31	6689704	6700814
ENSG00000152495.10	CAMK4	0.771774438060947	2	2	0.549999990087699	Skin_Not_Sun_Exposed_Suprapubic	0.670000007622885	Skin_Sun_Exposed_Lower_leg	1.04266515063349	0.957334849366508	0.957334849366508	-0.597760140895843	-0.426147997379303	-0.511954069137573	0.121348110414505	2	0	814	5	5q22.1	111223582	111498502
ENSG00000204524.6	ZNF805	0.771925137933297	4	3	0.290000025381774	Esophagus_Mucosa	0.929999997387962	Pancreas	2.09145443952389	3.54668417038359e-32	0.380106857153191	-1.05812156200409	0.0878448411822319	-0.389230404049158	0.572709887929975	3	0	390980	19	19q13.43	57240631	57262727
ENSG00000116489.12	CAPZA1	0.772190310891469	4	2	0.590000019272663	Skin_Not_Sun_Exposed_Suprapubic	0.979999999464697	Esophagus_Mucosa	3.47702121365051	3.86750403021693e-17	0.518232430922873	-0.0376082882285118	0.538836002349854	0.112772474065423	0.28410385280408	2	0	829	1	1p13.2	112619774	112671615
ENSG00000046604.12	DSG2	0.772270194085385	4	2	0.479999987330342	Skin_Not_Sun_Exposed_Suprapubic	0.87000000111524	Pancreas	3.00264772469664	1.83448650424466e-47	0.997352275303355	0.163658484816551	0.706302583217621	0.570641558617354	0.271322049200535	2	0	1829	18	18q12.1	31498176	31549007
ENSG00000089177.18	KIF16B	0.772293232613208	5	3	0.456771349227736	Kidney_Cortex	0.978554967687073	Pancreas	3.74586211163245	0.019541210274412	0.464604696273178	-0.744173778667846	0.454582327334106	0.0675121451841855	0.482626536931665	3	0	55614	20	20p12.1	16272103	16573456
ENSG00000115073.7	ACTR1B	0.772452033987608	5	2	0.385293003690703	Esophagus_Mucosa	0.56762649082016	Skin_Not_Sun_Exposed_Suprapubic	4.76355711341663	0.00159675250921263	0.212624450991319	0.571550570488492	0.86818511104344	0.654408671525603	0.120902454784278	2	0	10120	2	2q11.2	97655938	97664043
ENSG00000136490.8	LIMD2	0.772567735811628	5	2	0.70999999700558	Skin_Sun_Exposed_Lower_leg	0.70999999700558	Esophagus_Mucosa	4.2639777151798	7.05359563217136e-17	0.736022284820199	-0.371856093406677	-0.371856093406677	-0.371856093406677	5.55111512312578e-17	2	0	80774	17	17q23.3	63695887	63701226
